Sample,Type_age,Region,Locality,Family,genus,MajorAxisLength,MinorAxisLength,oto_length_mm,oto_length_um
AT12-5-4-1,Holocene,Dominican Republic,Las Clavellinas,Gobiidae,NA,140.1162795,118.7782233,1.401162795,1401.162795
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,118.4945573,101.6728494,1.184945573,1184.945573
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,118.5578874,96.6489893,1.185578874,1185.578874
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,118.5968924,98.33960862,1.185968924,1185.968924
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,118.648414,100.9092279,1.18648414,1186.48414
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,118.757732,90.60055927,1.18757732,1187.57732
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,118.7654494,110.0241147,1.187654494,1187.654494
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,118.7719661,103.2684575,1.187719661,1187.719661
AT14-3-4,Sub Recent,Bocas,Cayo Adriana,Gobiidae,NA,119.0886162,102.0086399,1.190886162,1190.886162
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,119.0903229,99.8857118,1.190903229,1190.903229
AT12-4-3-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,119.096653,101.6665621,1.19096653,1190.96653
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,119.3156742,96.69165521,1.193156742,1193.156742
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,119.3179741,95.83137315,1.193179741,1193.179741
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,119.3512582,109.0315426,1.193512582,1193.512582
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,119.391862,91.67800078,1.19391862,1193.91862
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,119.4082493,99.51640014,1.194082493,1194.082493
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,119.6061729,85.53802752,1.196061729,1196.061729
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,119.6647541,101.3099855,1.196647541,1196.647541
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,119.9300736,87.2699011,1.199300736,1199.300736
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.0367806,91.69722376,1.200367806,1200.367806
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,120.0536789,101.8440782,1.200536789,1200.536789
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,120.1467261,98.14959993,1.201467261,1201.467261
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,120.1920606,90.06497011,1.201920606,1201.920606
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.2250233,101.8386158,1.202250233,1202.250233
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,120.24152,89.22257768,1.2024152,1202.4152
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.4685212,96.50656997,1.204685212,1204.685212
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.5159221,101.4178306,1.205159221,1205.159221
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.6430434,97.06502898,1.206430434,1206.430434
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.676983,96.32180192,1.20676983,1206.76983
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,120.6943819,104.7607376,1.206943819,1206.943819
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.7639797,99.52523672,1.207639797,1207.639797
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,120.9198608,109.6500992,1.209198608,1209.198608
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Apogonidae,NA,129.4222289,95.44696152,1.294222289,1294.222289
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Apogonidae,NA,150.4744637,116.7110082,1.504744637,1504.744637
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Apogonidae,NA,160.2668765,117.2612174,1.602668765,1602.668765
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Apogonidae,NA,173.1015971,130.3611723,1.731015971,1731.015971
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Apogonidae,NA,214.3704365,131.8867738,2.143704365,2143.704365
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Apogonidae,NA,239.7985004,172.2682344,2.397985004,2397.985004
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,115.4111608,75.21429613,1.154111608,1154.111608
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,139.3163423,88.45940378,1.393163423,1393.163423
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,147.0054152,84.97012972,1.470054152,1470.054152
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,184.1474083,106.3011089,1.841474083,1841.474083
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,187.5662919,99.18984434,1.875662919,1875.662919
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,189.5287653,108.3015802,1.895287653,1895.287653
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,190.8940176,106.8553871,1.908940176,1908.940176
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,192.9329468,110.3618746,1.929329468,1929.329468
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,212.4500675,107.2737888,2.124500675,2124.500675
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Engraulidae,NA,212.8972961,116.7265453,2.128972961,2128.972961
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,120.9284944,95.66364101,1.209284944,1209.284944
AT12-16-1-1,Sub Recent,Dominican Republic,Wreck Limon La Caleta,Gobiidae,NA,142.295024,112.7299698,1.42295024,1422.95024
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,121.0011753,111.7700687,1.210011753,1210.011753
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,121.3217636,98.66836397,1.213217636,1213.217636
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,121.3291896,85.42646669,1.213291896,1213.291896
AT12-1-1-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,121.3960831,107.8325795,1.213960831,1213.960831
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,121.413538,109.4322433,1.21413538,1214.13538
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,121.4628327,100.5166002,1.214628327,1214.628327
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,121.5188948,105.1000222,1.215188948,1215.188948
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,121.519852,101.2028109,1.21519852,1215.19852
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,121.5974716,97.15768559,1.215974716,1215.974716
AT13-9-1,Holocene,Bocas,Sweet Bocas Trench 8,Engraulidae,NA,135.7806086,79.52524193,1.357806086,1357.806086
AT13-9-1,Holocene,Bocas,Sweet Bocas Trench 8,Engraulidae,NA,152.3490006,96.23261182,1.523490006,1523.490006
AT13-9-1,Holocene,Bocas,Sweet Bocas Trench 8,Engraulidae,NA,164.7611502,97.81959784,1.647611502,1647.611502
AT14-1-1,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,129.2959652,93.86722543,1.292959652,1292.959652
AT14-1-1,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,133.9532006,88.64278795,1.339532006,1339.532006
AT14-1-1,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,194.554285,134.1435494,1.94554285,1945.54285
AT14-1-1,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,195.3203937,141.6752279,1.953203937,1953.203937
AT14-1-1,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,258.5839296,181.6993048,2.585839296,2585.839296
AT14-1-1,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,274.5724838,184.8014555,2.745724838,2745.724838
AT14-3-4,Sub Recent,Bocas,Cayo Adriana,Gobiidae,NA,121.6740107,96.34616605,1.216740107,1216.740107
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,121.6789556,110.7355678,1.216789556,1216.789556
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,121.8464824,103.6807862,1.218464824,1218.464824
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.0148498,91.77807822,1.220148498,1220.148498
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.0837719,105.8083331,1.220837719,1220.837719
AT12-4-3-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,122.1300101,96.62359202,1.221300101,1221.300101
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.2424394,97.27437843,1.222424394,1222.424394
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,122.2574709,105.7375536,1.222574709,1222.574709
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,122.5276299,101.8248319,1.225276299,1225.276299
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.5708832,107.5364833,1.225708832,1225.708832
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,122.624978,104.2063691,1.22624978,1226.24978
AT12-4-2-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,122.7262827,101.1972936,1.227262827,1227.262827
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.8470727,95.34888198,1.228470727,1228.470727
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.8551903,94.89798229,1.228551903,1228.551903
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.9094319,114.603504,1.229094319,1229.094319
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,122.9553314,106.5730422,1.229553314,1229.553314
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,122.9880681,110.7055336,1.229880681,1229.880681
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,123.0046884,104.7648369,1.230046884,1230.046884
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,123.1572351,105.7177652,1.231572351,1231.572351
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,123.472891,100.6915417,1.23472891,1234.72891
AT12-16-2-1,Sub Recent,Dominican Republic,Wreck Limon La Caleta,Gobiidae,NA,144.3804948,118.7585703,1.443804948,1443.804948
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,123.5233189,99.18960504,1.235233189,1235.233189
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,162.506275,125.2015529,1.62506275,1625.06275
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,123.6129899,106.0761689,1.236129899,1236.129899
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,123.6841955,104.0728558,1.236841955,1236.841955
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,123.8393595,99.48178467,1.238393595,1238.393595
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,123.9179563,101.3347066,1.239179563,1239.179563
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,124.1858344,67.78853058,1.241858344,1241.858344
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,124.2052098,75.27271934,1.242052098,1242.052098
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,124.2183293,75.01154835,1.242183293,1242.183293
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,124.2309471,100.1069393,1.242309471,1242.309471
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,124.2683038,103.8893148,1.242683038,1242.683038
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,124.3076138,79.54125519,1.243076138,1243.076138
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,204.190424,133.0806483,2.04190424,2041.90424
AT14-2-1,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,124.3129172,110.3329989,1.243129172,1243.129172
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,207.6924728,162.0789402,2.076924728,2076.924728
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,124.3204733,85.12414353,1.243204733,1243.204733
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,145.1188601,116.1194206,1.451188601,1451.188601
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,124.4741414,111.5733096,1.244741414,1244.741414
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,169.7241615,100.8689619,1.697241615,1697.241615
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,170.5109523,103.0090021,1.705109523,1705.109523
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,183.0172512,106.1309293,1.830172512,1830.172512
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,186.17855,102.7543623,1.8617855,1861.7855
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,194.3230835,104.1280409,1.943230835,1943.230835
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,195.8585536,101.4912627,1.958585536,1958.585536
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,203.8184984,112.2733648,2.038184984,2038.184984
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,204.9119021,128.7070318,2.049119021,2049.119021
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,206.8315484,111.7495538,2.068315484,2068.315484
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,206.847298,106.1102868,2.06847298,2068.47298
AT14-1-2,Sub Recent,Bocas,Casa Blanca new,Engraulidae,NA,215.5882707,145.13266,2.155882707,2155.882707
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Pomacentridae,NA,NA,NA,1.58,1580
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,136.5143468,99.6677237,1.365143468,1365.143468
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,154.5103464,115.4639937,1.545103464,1545.103464
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,172.4667035,123.1835692,1.724667035,1724.667035
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,190.8211014,142.1852057,1.908211014,1908.211014
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,95.24911648,78.11149641,0.952491165,952.4911648
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,104.3253818,74.26073851,1.043253818,1043.253818
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,107.0350584,86.67074632,1.070350584,1070.350584
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,134.967258,104.575168,1.34967258,1349.67258
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,134.9859412,109.2013115,1.349859412,1349.859412
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,141.446926,114.9326162,1.41446926,1414.46926
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,142.1491413,106.3475585,1.421491413,1421.491413
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,320.8563396,227.4090185,3.208563396,3208.563396
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,154.7242447,129.4064149,1.547242447,1547.242447
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,157.3992293,120.2493549,1.573992293,1573.992293
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,162.4700576,136.3651023,1.624700576,1624.700576
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,167.6103043,138.44836,1.676103043,1676.103043
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,185.8346262,180.7252424,1.858346262,1858.346262
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,188.5978846,171.8496317,1.885978846,1885.978846
AT14-1-3,Sub Recent,Bocas,Casa Blanca new,Atherinidae,NA,209.159646,198.8654514,2.09159646,2091.59646
AT14-1-7,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,114.2609815,88.1953089,1.142609815,1142.609815
AT14-1-7,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,152.8824716,110.9171123,1.528824716,1528.824716
AT14-1-7,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,162.3892203,115.569127,1.623892203,1623.892203
AT14-1-7,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,218.0811687,149.6609675,2.180811687,2180.811687
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Pomacentridae,NA,NA,NA,1.51,1510
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,99.45605452,71.80324654,0.994560545,994.5605452
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,124.6718187,97.91691929,1.246718187,1246.718187
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,124.7567868,104.8553321,1.247567868,1247.567868
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,137.8500144,97.50952634,1.378500144,1378.500144
AT12-22-3-1,Holocene,Dominican Republic,Cañon de Buo,Gobiidae,NA,145.5542879,111.9252766,1.455542879,1455.542879
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,124.8782875,106.0759098,1.248782875,1248.782875
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,124.9787807,102.1098888,1.249787807,1249.787807
AT12-16-1-1,Sub Recent,Dominican Republic,Wreck Limon La Caleta,Gobiidae,NA,145.8339013,121.2128043,1.458339013,1458.339013
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,124.9972995,110.4770649,1.249972995,1249.972995
AT12-4-4-2,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,125.0479244,99.78665988,1.250479244,1250.479244
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,125.0937368,106.6536189,1.250937368,1250.937368
AT12-4-2-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,125.2913711,99.1297021,1.252913711,1252.913711
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,125.3236739,103.4458445,1.253236739,1253.236739
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,125.3274711,90.77972812,1.253274711,1253.274711
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,125.553104,107.1394988,1.25553104,1255.53104
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,125.5604238,103.9377621,1.255604238,1255.604238
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,125.5983163,108.9242042,1.255983163,1255.983163
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,125.693213,104.7259212,1.25693213,1256.93213
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,169.2306444,124.0481314,1.692306444,1692.306444
AT12-1-1-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,125.7552559,92.08669267,1.257552559,1257.552559
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,126.2090779,101.4566953,1.262090779,1262.090779
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,126.2504742,97.16484568,1.262504742,1262.504742
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,195.0585646,141.474328,1.950585646,1950.585646
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,196.4138115,159.0145872,1.964138115,1964.138115
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,126.3255191,103.9754043,1.263255191,1263.255191
AT12-19-2-1,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay",Gobiidae,NA,146.5133376,113.5024594,1.465133376,1465.133376
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,217.5918365,161.1214394,2.175918365,2175.918365
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Gobiidae,NA,126.4695642,103.9274493,1.264695642,1264.695642
AT12-1-6-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,126.552861,106.6906685,1.26552861,1265.52861
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,126.6554922,110.5480131,1.266554922,1266.554922
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,127.1079448,103.8338962,1.271079448,1271.079448
AT12-1-1-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,127.1698083,98.37868184,1.271698083,1271.698083
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,127.2908462,110.0810318,1.272908462,1272.908462
AT14-1-8,Sub Recent,Bocas,Casa Blanca new,Apogonidae,NA,236.6805573,181.9834339,2.366805573,2366.805573
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,127.3013826,105.4064167,1.273013826,1273.013826
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,127.3996442,115.6834777,1.273996442,1273.996442
AT14-10-1,Holocene,Bocas,Sweet Bocas SE Face,Apogonidae,NA,112.2676274,80.89064592,1.122676274,1122.676274
AT14-10-1,Holocene,Bocas,Sweet Bocas SE Face,Apogonidae,NA,117.6772497,80.4500781,1.176772497,1176.772497
AT14-10-1,Holocene,Bocas,Sweet Bocas SE Face,Apogonidae,NA,156.6597193,96.1131872,1.566597193,1566.597193
AT14-10-1,Holocene,Bocas,Sweet Bocas SE Face,Apogonidae,NA,170.174562,126.6597628,1.70174562,1701.74562
AT14-10-1,Holocene,Bocas,Sweet Bocas SE Face,Apogonidae,NA,185.190452,127.5064898,1.85190452,1851.90452
AT14-10-1,Holocene,Bocas,Sweet Bocas SE Face,Apogonidae,NA,204.9306236,163.508214,2.049306236,2049.306236
AT14-10-3,Holocene,Bocas,Sweet Bocas SE Face,Apogonidae,NA,99.15350001,78.10266564,0.991535,991.5350001
AT14-2-1,Sub Recent,Bocas,Punta Donato,Pomacentridae,NA,NA,NA,2.49,2490
AT12-3-1-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,127.4317282,123.4611891,1.274317282,1274.317282
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,127.4693511,102.8039732,1.274693511,1274.693511
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,127.7634996,109.9716598,1.277634996,1277.634996
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,127.8309497,105.7447363,1.278309497,1278.309497
AT12-1-1-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,127.8465238,105.9078223,1.278465238,1278.465238
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,128.054875,103.0182834,1.28054875,1280.54875
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,128.0921675,106.1077645,1.280921675,1280.921675
AT12-16-1-1,Sub Recent,Dominican Republic,Wreck Limon La Caleta,Gobiidae,NA,147.822491,112.5496625,1.47822491,1478.22491
AT12-4-2-1,Sub Recent,Bocas,SW Bocas Island,Gobiidae,NA,128.1562759,100.6832017,1.281562759,1281.562759
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,128.3449049,120.2407171,1.283449049,1283.449049
AT12-3-1-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,128.5930887,104.6425702,1.285930887,1285.930887
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,128.7067185,100.2422713,1.287067185,1287.067185
AT12-1-3-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,128.8367207,111.5366582,1.288367207,1288.367207
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,128.9297513,113.6590707,1.289297513,1289.297513
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,128.9446698,105.5522753,1.289446698,1289.446698
AT14-3-6,Sub Recent,Bocas,Cayo Adriana,Gobiidae,NA,128.955696,103.5482002,1.28955696,1289.55696
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,128.9638139,103.2993368,1.289638139,1289.638139
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,128.9975472,110.4520987,1.289975472,1289.975472
AT14-2-2,Sub Recent,Bocas,Punta Donato,Gobiidae,NA,129.2833627,92.97192874,1.292833627,1292.833627
AT12-1-2-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,129.292801,118.9170537,1.29292801,1292.92801
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,129.3906776,106.8149615,1.293906776,1293.906776
AT12-1-4-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,129.4493646,105.5214586,1.294493646,1294.493646
AT14-3-4,Sub Recent,Bocas,Cayo Adriana,Gobiidae,NA,129.6579124,116.3039579,1.296579124,1296.579124
AT12-22-2-1,Holocene,Dominican Republic,Cañon de Buo,Gobiidae,NA,149.304335,107.8093333,1.49304335,1493.04335
AT12-3-2-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,129.6719239,105.3906981,1.296719239,1296.719239
AT12-1-1-1,Sub Recent,Bocas,STRI Point,Gobiidae,NA,129.7199458,97.52359169,1.297199458,1297.199458
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,129.7217088,109.5627601,1.297217088,1297.217088
AT12-1-2-2,Sub Recent,Bocas,STRI Point,Gobiidae,NA,129.8292429,101.3889164,1.298292429,1298.292429
AT12-3-3-1,Sub Recent,Bocas,Playa Estrella,Gobiidae,NA,129.9119922,101.7537401,1.299119922,1299.119922
